Episode Number, Total Reward, Total Steps, 
1111,0.8,2
1112,0.7,3
1113,0.7,3
1114,0.8,2
1115,0.6,4
1116,0.6,4
1117,0.7,3
1118,0.7,3
1119,0.4,6
1120,0.8,2
1121,0.6,4
1122,0.7,3
1123,0.7,3
1124,0.7,3
1125,0.8,2
1126,0.7,3
1127,0.7,3
1128,0.6,4
1129,0.7,3
1130,0.7,3
1131,0.6,4
1132,0.7,3
1133,0.7,3
1134,0.6,4
1135,0.7,3
1136,0.8,2
1137,0.7,3
1138,0.8,2
1139,0.7,3
1140,0.5,5
1141,0.6,4
1142,0.7,3
1143,0.7,3
1144,0.6,4
1145,0.6,4
1146,0.7,3
1147,0.6,4
1148,0.6,4
1149,0.5,5
1150,0.8,2
1151,0.7,3
1152,0.7,3
1153,0.5,5
1154,0.6,4
1155,0.4,6
1156,0.4,6
1157,0.7,3
1158,0.7,3
1159,0.8,2
1160,0.8,2
1161,0.8,2
1162,0.7,3
1163,0.4,6
1164,0.8,2
1165,0.5,5
1166,0.6,4
1167,0.6,4
1168,0.7,3
1169,0.6,4
1170,0.6,4
1171,0.7,3
1172,0.6,4
1173,0.8,2
1174,0.7,3
1175,0.8,2
1176,0.7,3
1177,0.4,6
1178,0.6,4
1179,0.8,2
1180,0.6,4
1181,0.7,3
1182,0.5,5
1183,0.6,4
1184,0.8,2
1185,0.7,3
1186,0.8,2
1187,0.7,3
1188,0.7,3
1189,0.6,4
1190,0.6,4
1191,0.5,5
1192,0.7,3
1193,0.7,3
1194,0.7,3
1195,0.7,3
1196,0.7,3
1197,0.6,4
1198,0.7,3
1199,0.5,5
1200,0.6,4
1201,0.7,3
1202,0.8,2
1203,0.8,2
1204,0.7,3
1205,0.6,4
1206,0.5,5
1207,0.7,3
1208,0.7,3
1209,0.6,4
1210,0.7,3
1211,0.6,4
1212,0.6,4
1213,0.4,6
1214,0.7,3
1215,0.6,4
1216,0.7,3
1217,0.6,4
1218,0.6,4
1219,0.5,5
1220,0.7,3
1221,0.8,2
1222,0.7,3
1223,0.4,6
1224,0.7,3
1225,0.6,4
1226,0.8,2
1227,0.7,3
1228,0.6,4
1229,0.7,3
1230,0.8,2
1231,0.8,2
1232,0.6,4
1233,0.7,3
1234,0.6,4
1235,0.8,2
1236,0.7,3
1237,0.8,2
1238,0.7,3
1239,0.7,3
1240,0.7,3
1241,0.6,4
1242,0.5,5
1243,0.5,5
1244,0.6,4
1245,0.6,4
1246,0.6,4
1247,0.6,4
1248,0.7,3
1249,0.7,3
1250,0.6,4
1251,0.7,3
1252,0.7,3
1253,0.5,5
1254,0.5,5
1255,0.7,3
1256,0.7,3
1257,0.7,3
1258,0.7,3
1259,0.6,4
1260,0.8,2
1261,0.7,3
1262,0.5,5
1263,0.6,4
1264,0.7,3
1265,0.6,4
1266,0.7,3
1267,0.7,3
1268,0.6,4
1269,0.8,2
1270,0.5,5
1271,0.7,3
1272,0.7,3
1273,0.8,2
1274,0.5,5
1275,0.7,3
1276,0.5,5
1277,0.7,3
1278,0.8,2
1279,0.5,5
1280,0.8,2
1281,0.5,5
1282,0.6,4
1283,0.5,5
1284,0.6,4
1285,0.5,5
1286,0.5,5
1287,0.7,3
1288,0.8,2
1289,0.5,5
1290,0.6,4
1291,0.8,2
1292,0.5,5
1293,0.4,6
1294,0.5,5
1295,0.7,3
1296,0.7,3
1297,0.7,3
1298,0.8,2
1299,0.7,3
1300,0.6,4
1301,0.6,4
1302,0.4,6
1303,0.5,5
1304,0.7,3
1305,0.7,3
1306,0.7,3
1307,0.6,4
1308,0.7,3
1309,0.5,5
1310,0.8,2
1311,0.6,4
1312,0.5,5
1313,0.7,3
1314,0.6,4
1315,0.8,2
1316,0.6,4
1317,0.6,4
1318,0.6,4
1319,0.8,2
1320,0.8,2
1321,0.7,3
1322,0.8,2
1323,0.6,4
1324,0.7,3
1325,0.7,3
1326,0.7,3
1327,0.8,2
1328,0.6,4
1329,0.7,3
1330,0.7,3
1331,0.7,3
1332,0.7,3
1333,0.7,3
1334,0.8,2
1335,0.8,2
1336,0.5,5
1337,0.6,4
1338,0.7,3
1339,0.8,2
